Date,mmwr_week,location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
2022-06-15T00:00:00.000,24,HI,3624480,124600,1362820,2137060,0,255989,272384,299270,324773,1350160,3019831,3017272,2905390,2711313,798384,71549,1112522,1835458,302,213284,226751,239895,242948,297407,3032418,1246452,88,1244216,93.5,1185840,95,1097241,95,273512,95,1115951,78.8,1114956,83.8,1063547,87.8,983282,88.1,250565,93.3,65634,367914,682380,23,65606,367864,681463,23,65604,367855,630065,23,65418,367017,550827,20,11785,110222,128551,7,587838,52.7,584177,54.9,557818,56.7,359056,72.1,200796,80.1,259925,321638,6269,6,,120849,33.7,82260,41,53,60826,64063,2
2022-06-15T00:00:00.000,24,FM,169600,12800,95240,61560,0,165754,182717,214298,254181,3524520,138432,138388,120849,105619,8394,13515,86171,38694,52,135293,149091,152699,158292,174439,139469,70220,68.6,70180,75.6,59863,75.6,51247,76.8,3902,81.1,59057,57.7,59049,63.6,52082,65.8,45834,68.7,3610,75,12557,32398,14074,28,12553,32398,14070,28,12549,32396,7109,28,12526,32385,895,28,1110,2456,43,1,19656,33.3,19634,37.7,19521,42.6,6705,50.2,1775,49.2,15448,3776,432,0,,634,9.5,175,9.9,1,811,504,0
2022-06-15T00:00:00.000,24,MD,16600270,609600,5680660,10310010,0,274581,292066,321531,352373,1730280,12470581,12469375,11966398,11091177,2901485,367668,4536695,7547331,18887,206273,219387,231777,235432,302428,12583213,5272566,87.2,5271460,92.7,5011573,95,4613561,95,1017679,95,4614759,76.3,4614582,81.2,4389003,85,4036656,85.7,921678,95,328058,1533605,2748309,4787,328017,1533570,2748212,4783,327871,1533484,2523005,4643,327648,1532820,2171956,4232,55375,439160,425849,1294,2402321,52.1,2386121,54.4,2267597,56.2,1378694,68.4,705815,76.6,989863,1375382,35986,1090,,449075,32.6,293336,41.6,595,232363,244014,602
2022-06-15T00:00:00.000,24,OK,7581130,327400,3186180,4067550,0,191589,204816,227989,252306,1193630,6029642,6029286,5888748,5543203,1676598,155609,2435983,3434934,3116,152380,162890,177093,184482,263976,5998855,2835100,71.6,2834780,76.6,2757444,82.9,2580971,85.9,687863,95,2287826,57.8,2287771,61.8,2226256,67,2080435,69.2,564078,88.8,145019,864701,1277539,567,145004,864682,1277519,566,145001,864671,1216042,542,144923,864375,1070646,491,20824,286475,256602,177,871597,38.1,869996,39.1,847604,40.7,591587,53.4,355071,62.9,396700,462300,12190,407,,107455,18.2,81858,23.1,100,56430,54599,301
2022-06-15T00:00:00.000,24,MS,5774315,229600,2329460,3215255,0,194020,206767,229010,253530,1186440,3946125,3945929,3867977,3652228,1174149,94135,1588316,2260318,3356,132592,141296,153404,160357,241250,3986324,1785552,60,1785372,63.9,1742280,69.1,1629711,71.6,448559,92.2,1553269,52.2,1553237,55.6,1519042,60.2,1425192,62.6,411177,84.5,86845,589608,875346,1470,86833,589600,875334,1470,86825,589584,841168,1465,86737,589225,747826,1404,17822,208657,184066,632,590917,38,590259,38.9,578602,40.6,437984,53.7,261339,63.6,273611,308165,8303,838,,68493,15.6,50541,19.3,81,37911,33712,188
2022-06-15T00:00:00.000,24,UT,6525950,249400,2206860,4069690,0,203557,220609,251748,286883,1783670,5305896,5305181,5067840,4608374,1037776,185368,1842294,3277894,340,165501,179341,195499,202586,283645,5274263,2323914,72.5,2323301,78.5,2193233,84.6,1975601,86.8,378454,95,2071805,64.6,2071678,70,1966863,75.9,1773426,78,344954,94.3,170772,670309,1230709,15,170739,670284,1230640,15,170726,670230,1125893,14,170555,669806,933053,12,16988,148325,179637,4,938142,45.3,936315,47.6,892128,50.3,482170,66.3,259766,75.3,356634,568825,12675,8,,82723,17.2,57230,22,284,35033,55166,6
2022-06-15T00:00:00.000,24,NC,23049800,935900,8705860,13408040,0,219771,233337,256522,281529,1316310,17165977,17157817,16626894,15620895,4713714,520879,6408025,10236122,951,163671,173692,185041,190793,269187,17067635,8963273,85.5,8958030,90.7,8664252,95,8130927,95,2271140,95,6535002,62.3,6532096,66.1,6311798,70.2,5907853,72.2,1647221,94.1,487118,2270203,3777512,169,487101,2270158,3774669,168,487089,2270078,3554463,168,485608,2266967,3155115,163,55541,785598,806014,68,1775058,27.2,1766664,28,1704766,28.9,1152134,35.7,654283,39.7,772440,973366,29215,37,,196139,17,135427,20.7,130,102763,101120,6
2022-06-15T00:00:00.000,24,MH,107680,12600,57800,37280,0,138511,155611,187697,226556,2885320,74002,73966,66322,58579,3671,2931,54846,16222,3,95190,106890,115606,123249,98365,74072,36790,47.3,36764,53.1,31654,55.2,27037,56.9,1522,40.8,29233,37.6,29222,42.2,26734,46.6,23888,50.3,1367,36.6,2884,20826,5520,3,2883,20821,5515,3,2881,20816,3034,3,2872,20780,233,3,122,1240,5,0,9872,33.8,9868,36.9,9770,40.9,2966,52.3,762,55.7,9398,443,30,1,,381,12.8,128,16.8,0,475,11,0
2022-06-15T00:00:00.000,24,AK,1607365,85600,624220,897545,0,219722,236216,263988,291421,1755000,1171757,1170873,1127344,1048456,236929,46925,453184,670541,1107,160176,172070,185151,190089,258690,1174348,513543,70.2,512991,75.4,490433,80.5,453848,82.3,87598,95,459807,62.9,459483,67.5,440197,72.3,406966,73.8,79450,86.7,41923,161984,255763,137,41921,161980,255445,137,41919,161976,236168,134,41757,161541,203540,128,3713,43581,32110,46,204401,44.5,203297,46.2,194315,47.7,116466,64.1,59380,74.7,89689,111644,3035,33,,30236,26,19106,32.2,47,17002,14998,7
2022-06-15T00:00:00.000,24,KS,6319815,257200,2432240,3630375,0,216929,231666,257773,285569,1329130,4651728,4651541,4495994,4194217,1296026,137964,1778519,2731035,4210,159671,170512,183383,189521,272568,4764275,2124400,72.9,2124223,77.9,2039343,83.2,1892340,85.5,495886,95,1819921,62.5,1819900,66.7,1751314,71.4,1624657,73.4,444572,93.5,126665,644676,1047820,760,126662,644673,1047807,758,126649,644645,979289,731,126522,644322,853174,639,18602,208283,217423,264,810828,44.6,808031,46.1,778341,47.9,518010,60.2,306341,68.9,345761,453567,11260,240,,121031,23.4,91179,29.8,134,55298,69169,36
2022-06-15T00:00:00.000,24,NY,47789555,1908300,16888000,28993255,0,245660,260767,284916,309814,1449860,40135388,40131647,38830176,36443835,9271017,1441077,14541946,24126785,25580,206314,218981,231501,236261,281268,40172150,17672152,90.8,17669179,95,16981759,95,15853895,95,3510523,95,15102458,77.6,15101832,82.4,14510142,86.5,13518510,87.6,3075127,93.3,1259036,5045899,8790251,7272,1258923,5045764,8789960,7185,1258814,5045171,8199435,6722,1257792,5042726,7211917,6075,187770,1446699,1438502,2156,6994611,46.3,6972956,48.1,6709763,49.6,4023746,60.8,2098610,68.2,2952682,3923317,117839,773,,932410,23.2,652029,31.1,1501,473989,503152,159
2022-06-15T00:00:00.000,24,PR,7692150,215500,2708620,4768030,0,240854,250053,270062,293486,1131770,7333703,7333158,7007903,6449242,1821919,152691,2783109,4397587,316,229631,238383,246039,246064,268065,7342662,3048951,95,3048484,95,2874743,95,2646113,95,700111,95,2667377,83.5,2667279,86.7,2518369,88.4,2313163,88.3,609037,89.6,139702,959677,1567864,134,139680,959651,1567814,134,139668,959623,1418968,110,139538,959278,1214277,70,23632,301642,283744,19,1583777,59.4,1582136,62.8,1457143,63,829320,69.3,430582,70.7,627613,944551,11588,25,,158383,19.1,98801,22.9,176,74729,88553,1
2022-06-15T00:00:00.000,24,WV,4262845,167200,1711420,2384225,0,237862,250885,273639,297564,1161500,2786197,2785463,2735197,2606727,933330,67710,1203704,1513029,1754,155467,163935,175577,181960,254306,2789206,1172857,65.4,1172415,69,1144313,73.5,1082383,75.6,343897,93.7,1039527,58,1039288,61.2,1017210,65.3,962688,67.2,313110,85.3,61361,426408,551284,474,61344,426332,551139,473,61342,426311,529094,463,61282,425942,475034,430,9641,160764,142514,191,483601,46.5,482964,47.5,472020,49,345763,59.6,212429,67.8,227440,250950,5130,81,,76164,22,56875,26.8,56,37620,41648,8
2022-06-15T00:00:00.000,24,NJ,22982155,981800,8270380,13729975,0,258744,274660,301667,330983,1557550,17659430,17657761,17042061,15862457,4117718,579526,6671058,10404924,3922,198818,211028,223697,228447,279066,18168972,8095304,91.1,8093697,95,7759877,95,7195003,95,1633316,95,6777910,76.3,6777697,81,6496239,85.3,6005247,86.5,1386327,94,518630,2333856,3923569,1855,518569,2333821,3923462,1845,518530,2333758,3642215,1736,518240,2333031,3152295,1681,93711,645222,647087,307,3295142,48.6,3284342,50.6,3141018,52.3,1889525,62.2,960429,69.3,1388598,1838828,67595,121,,437243,23.1,296196,30.8,670,222271,235400,14
2022-06-15T00:00:00.000,24,MA,17669610,620800,6719720,10329090,0,256360,270378,293674,318963,1511090,15318166,15304197,14705803,13741202,3648190,405632,6025540,8886541,453,222244,234183,244415,248049,311989,15391227,6850462,95,6842154,95,6523663,95,6064928,95,1444831,95,5502159,79.8,5496633,84.1,5234926,87,4856687,87.7,1150941,95,382884,1937919,3181133,223,382878,1937910,3175623,222,382854,1937878,2913975,219,381563,1932452,2542474,198,74513,524549,551801,78,2879578,52.3,2862218,54.7,2728887,56.2,1598693,65.4,824507,71.6,1326614,1525569,27361,34,,462364,28.9,308767,37.4,198,243506,240502,7
2022-06-15T00:00:00.000,24,IN,14058180,614100,4949100,8494980,0,208819,222655,246417,272221,1294800,10033268,10032714,9743752,9180825,2939138,314368,3621100,6064479,33321,149034,158899,170792,177777,270703,10034718,4204100,62.4,4203564,66.6,4051364,71,3787180,73.3,1023187,94.2,3790950,56.3,3790839,60,3670444,64.3,3437745,66.6,954433,87.9,288533,1275791,2217806,8820,288515,1275778,2217727,8819,288498,1275708,2097470,8768,288202,1275320,1865601,8622,31497,466708,452206,4022,1803372,47.6,1795223,48.9,1735866,50.5,1174878,62.1,683407,71.6,699324,1079485,22691,1872,,243640,20.7,177590,26,349,105202,151585,689
2022-06-15T00:00:00.000,24,OR,10533785,463700,3974560,6095525,0,249750,264010,288773,314331,1375020,8038021,8031320,7766757,7296598,2202621,276938,3007844,4735457,17782,190577,201290,212918,217733,287518,8037991,3307208,78.4,3303232,82.8,3164319,86.7,2954106,88.2,762414,95,2957742,70.1,2955117,74.1,2841914,77.9,2652495,79.2,703955,91.9,248245,1008646,1694858,5993,248244,1008645,1692236,5992,248242,1008642,1579056,5974,247378,1005655,1393826,5636,52666,317911,331810,1568,1617883,54.7,1608334,56.6,1540468,58.1,931058,69.5,545415,77.5,680427,912271,24285,900,,327143,35.1,231461,42.4,269,156420,184675,71
2022-06-15T00:00:00.000,24,US,757425455,30924500,281602420,444898535,0,228134,242559,267150,293280,1382360,591982644,591777883,572358799,535416294,153369038,18808976,223308265,349279465,585938,178303,189511,201876,207317,279911,591982644,259148285,78.1,259011907,82.9,248611071,87.7,230981792,89.4,57075037,95,221883332,66.8,221813800,71,213335238,75.2,198216906,76.8,50041300,91.3,17024742,77117946,127575894,164750,17021645,77114730,127512948,164477,17019602,77111207,119042691,161738,16992361,77027166,104042495,154884,2365406,23848844,23758616,68434,104646217,47.2,104206288,48.8,100186843,50.5,63274474,62,34974141,69.9,44608834,58470447,1530654,36282,16717610,15916140,25.2,11054271,31.6,16343,7992924,8695985,12358
2022-06-15T00:00:00.000,24,FL,50026585,2403400,18552820,29070365,0,232923,245976,267579,290046,1112360,38454361,38444515,37662829,35719663,12780876,1490084,14277592,22538875,147810,179043,189028,201448,207097,284188,38078392,17176342,80,17167729,84.4,16744806,89.6,15771788,91.4,4818871,95,14504929,67.5,14503072,71.3,14168488,75.8,13359276,77.5,4129830,91.8,1368660,4913511,8180796,41962,1367838,4912754,8180611,41869,1367788,4912596,7846728,41376,1366822,4911087,7040767,40600,215342,1982225,1910075,22188,5980489,41.2,5969494,42.1,5830169,43.6,4266219,55.5,2620103,63.4,2548355,3316146,107343,8645,,993476,23.3,745909,28.5,1677,526714,506535,3285
2022-06-15T00:00:00.000,24,BP2,356830,16100,158420,182310,0,0,0,0,0,0,323811,323809,323809,323809,10707,14174,148502,161103,32,0,0,0,0,0,323811,147989,0,147987,0,147987,0,147987,0,4021,0,136113,0,136112,0,136112,0,136112,0,3707,0,13493,54573,68047,0,13492,54573,68047,0,13492,54573,68047,0,13492,54573,68047,0,196,1795,1716,0,50084,36.8,50084,36.8,50084,36.8,15864,53.7,2593,69.9,30465,18954,643,22,,1983,12.5,547,21.1,3,1295,964,2
2022-06-15T00:00:00.000,24,MO,12103105,431700,4626860,7044545,0,197202,209783,231164,253902,1139610,9164842,9164360,8913005,8414585,2713258,252722,3322777,5587074,2269,149327,158846,170235,176523,255477,9133620,4089127,66.6,4088637,70.9,3949664,75.4,3704448,77.7,1027272,95,3470581,56.5,3470530,60.2,3362030,64.2,3153438,66.2,907564,85.5,238955,1179084,2051755,787,238939,1179071,2051736,784,238923,1179059,1943314,734,238676,1178544,1735720,498,40281,413320,453781,182,1505408,43.4,1500551,44.6,1455200,46.1,1010050,57.5,607756,67,613167,874324,17835,82,,229609,22.7,171284,28.2,129,103214,133940,8
2022-06-15T00:00:00.000,24,ND,1449600,53200,555720,840680,0,190221,204757,227479,249119,1209560,1124385,1123636,1087506,1028923,311958,39819,417533,666706,327,147545,158714,170657,176824,260301,1099782,502934,66,502440,71,484538,76,456519,78.5,122300,95,426071,55.9,425827,60.1,411347,64.6,387487,66.6,104121,86.9,36672,146411,242973,15,36665,146407,242740,15,36664,146405,228263,15,36514,146194,204765,14,4387,48953,50775,6,185304,43.5,184971,45,180178,46.5,121136,60.4,72995,70.1,78881,103900,2514,9,,16349,13.5,12179,16.7,4,7652,9387,1
2022-06-15T00:00:00.000,24,IL,28599445,1169800,9977040,17452605,0,225693,239830,263886,290233,1399720,23184859,23164629,22242297,20718582,5650185,682791,8231702,14239164,31202,182964,194254,205229,210257,276532,23450880,9679088,76.4,9667408,81.1,9194766,84.8,8494093,86.2,1973719,95,8751776,69.1,8743344,73.3,8322265,76.8,7682447,78,1822839,89.2,624769,2832642,5284828,9537,624715,2832545,5276552,9532,624712,2832526,4855499,9528,622087,2824786,4226271,9303,84000,812390,922589,3860,4641334,53,4615680,55.5,4420487,57.5,2691820,70.1,1442604,79.1,1864761,2719286,55311,1976,,732736,27.2,495911,34.4,903,348489,426586,980
2022-06-15T00:00:00.000,24,NM,4658645,188300,1816700,2653645,0,222176,235780,260634,287395,1233730,4065782,4065491,3923140,3652526,1104426,120509,1652818,2282123,10332,193901,205760,219485,225327,292481,4220018,1859923,88.7,1859655,94.1,1775803,95,1637374,95,435686,95,1506245,71.8,1506180,76.2,1442594,80.7,1328022,81.9,361738,95,110770,569334,823747,2394,110760,569316,823711,2393,110751,569262,760200,2381,110608,568830,646246,2338,21427,170048,169108,1155,763703,50.7,759704,52.7,724610,54.6,454620,64.3,252785,69.9,318501,433974,10906,322,,143273,31.5,99125,39.2,233,69646,80189,125
2022-06-15T00:00:00.000,24,OH,24224755,991600,9123340,14109815,0,207242,220260,242231,265882,1183820,18270255,18269666,17760344,16794037,5504211,629047,6953323,10667364,20521,156302,166114,177591,184325,268981,18154827,7433479,63.6,7432897,67.6,7167983,71.7,6727367,73.8,1900480,92.9,6863773,58.7,6863718,62.4,6631217,66.3,6225985,68.3,1799030,87.9,554171,2400643,3903676,5283,554163,2400634,3903638,5283,554155,2400603,3671198,5261,553892,2399955,3267010,5128,91566,812524,892443,2497,3641357,53.1,3632014,54.8,3517957,56.5,2388935,68,1382891,76.9,1534178,2046318,59884,977,,579734,24.3,421619,30.5,760,276629,325771,360
2022-06-15T00:00:00.000,24,PA,32040025,1540600,12286360,18213065,0,250274,264705,289130,315126,1338700,23688749,23683642,22929091,21607989,6934653,785426,9166769,13735101,1453,185040,195667,206913,212523,289745,23749616,10987273,85.8,10983610,90.7,10585488,95,9941649,95,2763281,95,8878108,69.3,8876647,73.3,8550030,77.2,8023612,78.9,2307937,95,728941,3176473,4972005,689,728884,3176346,4970729,688,728836,3176149,4644359,686,728322,3173878,4120777,635,91753,1085416,1130467,301,3862693,43.5,3847583,45,3713150,46.3,2558625,56.9,1490719,64.6,1681294,2119247,62067,85,,600121,23.5,437757,29.4,320,310266,313152,8
2022-06-15T00:00:00.000,24,SD,1966965,91800,785600,1089565,0,222342,238857,266490,294651,1295160,1456238,1456164,1406586,1318682,434802,41872,567476,846749,141,164610,176828,190568,197538,286297,1474539,685352,77.5,685281,83.2,658202,89.2,612977,91.8,179642,95,551715,62.4,551703,67,530022,71.8,494804,74.1,148340,95,39430,200830,311413,42,39426,200828,311407,42,39424,200826,289730,42,39395,200754,254614,41,5057,73137,70123,23,234835,42.6,234315,44.2,227044,45.9,158300,57.2,95977,64.7,104997,126834,2987,17,,36901,23.3,28562,29.8,17,17146,20742,2
2022-06-15T00:00:00.000,24,ID,3564590,158400,1397180,2009010,0,199466,213338,238369,266240,1226340,2560077,2559943,2488559,2303605,754752,88766,951579,1515739,3993,143256,153211,166413,172057,259659,2585234,1110009,62.1,1109914,66.4,1071580,71.7,994194,74.3,278617,95,996217,55.7,996167,59.6,962765,64.4,880461,65.8,254449,87.5,81949,333362,580006,900,81933,333353,579981,900,81930,333350,546594,891,81860,333144,464577,880,12308,117309,124481,351,432324,43.4,431142,44.8,417589,47.4,287743,60.7,175385,68.9,183140,242693,6359,132,,66979,23.3,50674,28.9,69,31293,37947,30
2022-06-15T00:00:00.000,24,NE,4149210,150500,1451980,2546730,0,214495,230061,256535,284517,1327930,3290082,3289654,3173771,2963244,910973,95568,1178647,2008504,7363,170082,182401,196226,203194,291551,3302829,1367982,70.7,1367647,75.8,1307123,80.8,1209973,83,310809,95,1238123,64,1238050,68.6,1185442,73.3,1097539,75.3,289797,92.7,89004,418277,729004,1838,88988,418253,728975,1834,88978,418228,676427,1809,88908,418039,588895,1697,7034,140558,141250,955,637333,51.5,634904,53.6,610103,55.6,390151,69,225796,77.9,248179,381553,6992,609,,97405,25,70434,31.2,85,38154,63485,157
2022-06-15T00:00:00.000,24,SC,10972075,457300,4607340,5907435,0,213103,225937,248238,271752,1170950,7712526,7707567,7527816,7128965,2432602,233572,2998939,4477811,2204,149795,158714,170314,176567,259610,7712999,3511970,68.2,3508893,72.3,3408267,77.1,3205912,79.4,964262,95,2962873,57.5,2961100,61,2880885,65.2,2709761,67.1,827182,88.3,209446,1056137,1696871,419,209398,1056060,1695225,417,209395,1055963,1615110,417,208789,1053885,1446680,407,31412,353939,441601,230,1210033,40.8,1207701,41.9,1177444,43.5,866585,55.4,534188,64.6,518457,668397,22659,520,,160690,18.5,121980,22.8,151,73820,92147,12
2022-06-15T00:00:00.000,24,CT,9164625,347000,3545180,5272445,0,257052,270856,295067,322943,1454140,7826458,7824464,7554144,7031123,2019178,250712,2971064,4603450,1232,219518,231248,243215,247763,320380,7864181,3440607,95,3439011,95,3294999,95,3048503,95,758562,95,2850861,80,2850408,84.2,2729258,87.9,2520865,88.8,626426,95,232001,963080,1655320,460,231922,962872,1655155,459,231918,962750,1534133,457,231805,962539,1326169,352,22838,247952,355532,104,1494617,52.4,1490708,54.6,1425288,56.5,900323,67.4,466030,74.4,676144,800365,18078,30,,254145,28.2,176419,37.9,81,119676,141775,4
2022-06-15T00:00:00.000,24,NV,6194010,259300,2118000,3816710,0,201094,213986,236250,259433,1248860,5014404,5014286,4890604,4590043,1273737,188472,1722076,3103328,528,162797,173230,186536,192252,256816,4990314,2338223,75.9,2338104,80.8,2270135,86.6,2115442,88.6,510537,95,1889543,61.3,1889524,65.3,1836312,70,1715662,71.9,423364,85.4,173189,609784,1106495,75,173185,609779,1106485,75,173184,609778,1053275,75,173140,609671,932779,72,26223,194227,202869,45,746263,39.5,744713,40.6,723186,42.2,477552,55.1,269683,63.7,303340,430474,12441,8,,111884,23.4,80535,29.9,41,52606,62847,3
2022-06-15T00:00:00.000,24,CA,94032155,3739000,33780780,56512375,0,237982,253261,279473,307118,1610660,77348012,77282049,74406558,68980926,16784327,2320770,29035089,45976916,15237,195757,208147,221144,225298,287496,77643892,32676442,82.7,32636728,87.9,31135580,92.5,28638498,93.5,5987588,95,28748645,72.8,28722467,77.4,27451296,81.6,25221926,82.4,5337907,91.4,2091523,9849639,16802673,4810,2091132,9849319,16777208,4808,2090899,9848822,15506835,4740,2083414,9821866,13312220,4426,202717,2696695,2437029,1466,15481284,53.9,15374781,56,14659370,58.1,8110077,69.5,4110312,77,6571289,8676130,233245,620,,2403892,29.6,1532313,37.3,1931,1300362,1256991,62
2022-06-15T00:00:00.000,24,DE,2470955,100700,960300,1409955,0,253753,268861,294229,320823,1308030,1872929,1872724,1818151,1705956,580536,62543,723863,1084168,2355,192339,203768,216496,221497,307315,1844610,817256,83.9,817075,88.9,787927,93.8,737245,95,214409,95,680968,69.9,680937,74.1,657526,78.3,614261,79.8,184396,95,57385,238799,384038,746,57381,238788,384022,746,57374,238785,360626,741,57324,238647,317573,717,10017,76505,97493,381,318571,46.8,317678,48.3,305786,49.8,217753,61.3,129390,70.2,136107,177166,5225,73,,60795,27.9,45358,35.1,59,29883,32590,11
2022-06-15T00:00:00.000,24,RI,2700125,89100,1038600,1572425,0,254882,268712,291121,315854,1443560,2283681,2283531,2209531,2073119,595222,65913,873586,1342203,1979,215572,227253,238227,242508,318222,2460825,1058302,95,1058093,95,1010581,95,941660,95,223356,95,885396,83.6,885347,88.1,844718,91.1,784667,91.8,192137,95,60772,295800,528308,516,60771,295796,528265,515,60771,295785,487653,509,60743,295655,427785,484,6821,85887,99268,161,483315,54.6,481677,57,461818,58.9,285434,70.5,150575,78.4,203303,274726,5204,82,,77135,27,53182,35.3,132,38354,43325,28
2022-06-15T00:00:00.000,24,TN,13453230,518300,5152440,7782490,0,196996,209533,230538,252922,1176610,10190201,10189223,9977654,9492670,3043908,267849,3904210,5950531,67611,149216,158697,170980,178463,266217,10005285,4273535,62.6,4272746,66.5,4160800,71.3,3924321,73.8,1060799,92.8,3749795,54.9,3749636,58.4,3656197,62.7,3454425,64.9,972544,85.1,237439,1330320,2168825,13211,237399,1330302,2168727,13208,237381,1330258,2075449,13109,237116,1329626,1874724,12959,36089,483272,446587,6596,1682381,44.9,1678409,45.9,1639826,47.5,1142867,59.7,675286,69.4,708166,946815,22672,4728,,257109,22.5,186453,27.6,591,123929,146852,2579
2022-06-15T00:00:00.000,24,MI,22312410,947600,8889620,12475190,0,223418,236852,259597,284491,1263870,16281208,16280455,15808018,14940135,4806501,468353,6429485,9381098,2272,163026,172821,183921,190492,272261,16607210,6727202,67.4,6726482,71.4,6481914,75.4,6086635,77.6,1713990,95,6048771,60.6,6048701,64.2,5831997,67.9,5473957,69.8,1570123,88.9,422999,2194325,3430268,1179,422985,2194301,3430237,1178,422966,2194243,3213628,1160,422649,2193469,2856792,1047,71339,786860,711304,620,3331192,55.1,3322903,57,3215679,58.7,2142656,69,1212917,77.2,1476354,1806287,48391,160,,558851,26.1,399652,32.9,393,274994,303253,23
